y,height,labelclass_index,x,filename,width,labelclass_name,filepath,Exist,im_width,im_height,x_min,x_max,y_min,y_max,x_c,y_c
0.510177,0.264,16,0.270556,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_105EK113_04060949.JPG,0.209,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_105EK113_04060949.JPG,True,3072.0,2350.0,370.0,1013.0,840.0,1461.0,692.0,1150.0
0.504006,0.319,16,0.36758,SOIT/SOIT_2/UG_GAME_CAMERAS_SOIT_SOIT_2_20180507_103EK113_01280085.JPG,0.29,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_SOIT_SOIT_2_UG_GAME_CAMERAS_SOIT_SOIT_2_20180507_103EK113_01280085.JPG,True,3072.0,2350.0,562.0,1454.0,761.0,1510.0,1008.0,1136.0
0.444219,0.873,10,0.654709,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_103EK113_02110568.JPG,0.461,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_103EK113_02110568.JPG,True,3072.0,2350.0,1237.0,2653.0,0.0,2052.0,1945.0,1026.0
0.629177,0.304,16,0.51262,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190295.JPG,0.124,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190295.JPG,True,3072.0,2350.0,1291.0,1671.0,1085.0,1799.0,1481.0,1442.0
0.302804,0.097,10,0.435352,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_108EK113_10160648.JPG,0.072,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_2_20170127_108EK113_10160648.JPG,True,2440.0,1866.0,889.0,1064.0,420.0,601.0,976.0,510.0
0.186012,0.398,10,0.128833,KUKA/KUKA_4/UG_GAME_CAMERAS_KUKA_KUKA_4_20170127_108EK113_10110213.JPG,0.217,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_4_20170127_108EK113_10110213.JPG,True,2440.0,1866.0,0.0,529.0,0.0,743.0,264.0,372.0
0.338776,0.34,18,0.0730962,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170127_118EK113_01260486.JPG,0.091,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_5_20170127_118EK113_01260486.JPG,True,2440.0,1866.0,0.0,223.0,263.0,898.0,112.0,580.0
0.444225,0.036,18,0.7695,KUKA/KUKA_3/UG_GAME_CAMERAS_KUKA_KUKA_3_20170127_106EK113_09240567.JPG,0.027,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_3_20170127_106EK113_09240567.JPG,True,2440.0,1866.0,1810.0,1875.0,752.0,819.0,1842.0,786.0
0.444601,0.024,18,0.752444,KUKA/KUKA_3/UG_GAME_CAMERAS_KUKA_KUKA_3_20170127_106EK113_09240567.JPG,0.022,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_3_20170127_106EK113_09240567.JPG,True,2440.0,1866.0,1772.0,1825.0,764.0,808.0,1798.0,786.0
0.432008,0.034,18,0.718332,KUKA/KUKA_3/UG_GAME_CAMERAS_KUKA_KUKA_3_20170127_106EK113_09240567.JPG,0.029,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_3_20170127_106EK113_09240567.JPG,True,2440.0,1866.0,1674.0,1745.0,730.0,794.0,1710.0,762.0
0.427138,0.166,10,0.203361,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_114EK113_12170605.JPG,0.078,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_2_20170127_114EK113_12170605.JPG,True,2440.0,1866.0,280.0,470.0,598.0,907.0,375.0,752.0
0.424452,0.16,10,0.629715,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_114EK113_12170605.JPG,0.098,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_2_20170127_114EK113_12170605.JPG,True,2440.0,1866.0,1361.0,1599.0,598.0,897.0,1480.0,748.0
0.421107,0.176,10,0.775198,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_114EK113_12170605.JPG,0.059,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_2_20170127_114EK113_12170605.JPG,True,2440.0,1866.0,1786.0,1929.0,576.0,905.0,1858.0,740.0
0.315177,0.087,10,0.398774,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_114EK113_12170605.JPG,0.071,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_2_20170127_114EK113_12170605.JPG,True,2440.0,1866.0,795.0,968.0,454.0,616.0,882.0,535.0
0.310538,0.136,10,0.324398,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_114EK113_12170605.JPG,0.039,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_2_20170127_114EK113_12170605.JPG,True,2440.0,1866.0,641.0,736.0,399.0,652.0,688.0,526.0
0.35367,0.181,18,0.643463,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170612_104EK113_03160600.JPG,0.116,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_5_20170612_104EK113_03160600.JPG,True,2440.0,1866.0,1374.0,1658.0,441.0,778.0,1516.0,610.0
0.438991,0.249,18,0.0624331,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170612_104EK113_03160600.JPG,0.076,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_5_20170612_104EK113_03160600.JPG,True,2440.0,1866.0,0.0,186.0,543.0,1008.0,93.0,776.0
0.456881,0.115,18,0.10883,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170612_104EK113_03160600.JPG,0.108,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_5_20170612_104EK113_03160600.JPG,True,2440.0,1866.0,0.0,264.0,703.0,917.0,132.0,810.0
0.35711,0.136,18,0.0732227,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170612_104EK113_03160600.JPG,0.077,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_5_20170612_104EK113_03160600.JPG,True,2440.0,1866.0,0.0,189.0,489.0,743.0,94.0,616.0
0.401615,0.023,18,0.211918,KUKA/KUKA_3/UG_GAME_CAMERAS_KUKA_KUKA_3_20170824_104EK113_07270344.JPG,0.02,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KUKA_3_20170824_104EK113_07270344.JPG,True,2440.0,1866.0,373.0,422.0,681.0,724.0,398.0,702.0
0.472449,0.122,10,0.457857,KILEMAFETHA/KILE_5/UG_GAME_CAMERAS_KILEMAFETHA_KILE_5_20170126_116EK113_12210041.JPG,0.068,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KILEMAFETHA_KILE_5_20170126_116EK113_12210041.JPG,True,2440.0,1866.0,951.0,1118.0,727.0,954.0,1034.0,840.0
0.605102,0.24,10,0.661429,KILEMAFETHA/KILE_5/UG_GAME_CAMERAS_KILEMAFETHA_KILE_5_20170126_115EK113_12150473.JPG,0.068,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KILEMAFETHA_KILE_5_20170126_115EK113_12150473.JPG,True,2440.0,1866.0,1479.0,1646.0,874.0,1322.0,1562.0,1098.0
0.476329,0.179,10,0.367134,KILEMAFETHA/KILE_5/UG_GAME_CAMERAS_KILEMAFETHA_KILE_5_20170126_114EK113_12070690.JPG,0.034,Giraffe,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KILEMAFETHA_KILE_5_20170126_114EK113_12070690.JPG,True,2440.0,1866.0,759.0,841.0,681.0,1015.0,800.0,848.0
0.83402,0.006,18,0.480685,KILEMAFETHA/KILE_6/UG_GAME_CAMERAS_KILEMAFETHA_KILE_6_20170126_117EK113_01010071.JPG,0.005,Elephant,/home/jovyan/lost+found/annotations/crop/21_home_data_cameratraps_KILEMAFETHA_KILE_6_20170126_117EK113_01010071.JPG,True,2440.0,1866.0,1088.0,1100.0,1537.0,1549.0,1094.0,1543.0
0.441773,0.125,10,0.224719,TABORA/TAB_3/UG_GAME_CAMERAS_TABORA_TAB_3_20170128_113EK113_12020017.JPG,0.103,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_3_UG_GAME_CAMERAS_TABORA_TAB_3_20170128_113EK113_12020017.JPG,True,1685.0,1400.0,496.0,669.0,771.0,946.0,582.0,858.0
0.324623,0.024,18,0.165202,TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,0.036,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_2_UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,True,1685.0,1400.0,398.0,458.0,614.0,648.0,428.0,631.0
0.351087,0.022,18,0.100137,TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,0.026,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_2_UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,True,1685.0,1400.0,238.0,281.0,667.0,698.0,260.0,682.0
0.345354,0.027,18,0.0763899,TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,0.043,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_2_UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,True,1685.0,1400.0,162.0,234.0,652.0,690.0,198.0,671.0
0.346756,0.039,18,0.0127983,TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,0.039,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_2_UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,True,1685.0,1400.0,0.0,66.0,647.0,701.0,33.0,674.0
0.682653,0.24,16,0.556313,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_102EK113_01120447.JPG,0.278,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_102EK113_01120447.JPG,True,2122.0,1763.0,1521.0,2110.0,1339.0,1763.0,1816.0,1551.0
0.308163,0.277,16,0.171587,SOIT/SOIT_2/UG_GAME_CAMERAS_SOIT_SOIT_2_20180507_106EK113_04090217.JPG,0.194,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_SOIT_SOIT_2_UG_GAME_CAMERAS_SOIT_SOIT_2_20180507_106EK113_04090217.JPG,True,2122.0,1763.0,354.0,766.0,510.0,999.0,560.0,754.0
0.289845,0.065,10,0.556406,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_107EK113_10080802.JPG,0.059,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_4_UG_GAME_CAMERAS_TABORA_TAB_4_20170128_107EK113_10080802.JPG,True,1685.0,1400.0,1392.0,1492.0,518.0,609.0,1442.0,564.0
0.318399,0.026,10,0.512655,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_107EK113_10080802.JPG,0.018,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_4_UG_GAME_CAMERAS_TABORA_TAB_4_20170128_107EK113_10080802.JPG,True,1685.0,1400.0,1313.0,1344.0,600.0,637.0,1328.0,618.0
0.610204,0.317,16,0.314745,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_102EK113_01220742.JPG,0.332,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_102EK113_01220742.JPG,True,2122.0,1763.0,675.0,1380.0,1204.0,1763.0,1028.0,1484.0
0.200675,0.08,18,0.550026,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_108EK113_10110332.JPG,0.116,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_MBALAGETI_MBAL_6_UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_108EK113_10110332.JPG,True,1685.0,1400.0,1328.0,1523.0,334.0,446.0,1426.0,390.0
0.0891028,0.052,18,0.616829,TABORA/TAB_1/UG_GAME_CAMERAS_TABORA_TAB_1_20170128_100EK113_07250534.JPG,0.058,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_1_UG_GAME_CAMERAS_TABORA_TAB_1_20170128_100EK113_07250534.JPG,True,1685.0,1400.0,1550.0,1648.0,137.0,210.0,1599.0,174.0
0.0791002,0.044,18,0.645775,TABORA/TAB_1/UG_GAME_CAMERAS_TABORA_TAB_1_20170128_100EK113_07250534.JPG,0.033,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_1_UG_GAME_CAMERAS_TABORA_TAB_1_20170128_100EK113_07250534.JPG,True,1685.0,1400.0,1630.0,1685.0,123.0,184.0,1658.0,154.0
0.627983,0.307,16,0.0582465,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190269.JPG,0.187,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190269.JPG,True,2122.0,1763.0,0.0,397.0,1221.0,1763.0,198.0,1492.0
0.267771,0.184,16,0.535867,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190269.JPG,0.139,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190269.JPG,True,2122.0,1763.0,1601.0,1897.0,493.0,818.0,1749.0,656.0
0.0245661,0.059,16,0.46094,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190269.JPG,0.038,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190269.JPG,True,2122.0,1763.0,1464.0,1545.0,8.0,112.0,1504.0,60.0
0.417932,0.044,18,0.290884,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_117EK113_01150288.JPG,0.046,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_4_UG_GAME_CAMERAS_TABORA_TAB_4_20170128_117EK113_01150288.JPG,True,1685.0,1400.0,715.0,792.0,782.0,843.0,754.0,812.0
0.355199,0.034,18,0.372193,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_117EK113_01150288.JPG,0.027,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_4_UG_GAME_CAMERAS_TABORA_TAB_4_20170128_117EK113_01150288.JPG,True,1685.0,1400.0,942.0,988.0,667.0,714.0,965.0,690.0
0.317437,0.043,18,0.421756,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_117EK113_01150288.JPG,0.034,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_4_UG_GAME_CAMERAS_TABORA_TAB_4_20170128_117EK113_01150288.JPG,True,1685.0,1400.0,1065.0,1122.0,587.0,647.0,1094.0,617.0
0.510177,0.352,16,0.270556,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_105EK113_04060949.JPG,0.303,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_105EK113_04060949.JPG,True,2122.0,1763.0,562.0,1205.0,938.0,1559.0,884.0,1248.0
0.504006,0.425,16,0.36758,SOIT/SOIT_2/UG_GAME_CAMERAS_SOIT_SOIT_2_20180507_103EK113_01280085.JPG,0.42,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_SOIT_SOIT_2_UG_GAME_CAMERAS_SOIT_SOIT_2_20180507_103EK113_01280085.JPG,True,2122.0,1763.0,754.0,1646.0,859.0,1608.0,1200.0,1234.0
0.0176728,0.048,16,0.33806,TABORA/TAB_6/UG_GAME_CAMERAS_TABORA_TAB_6_20170619_105EK113_03210060.JPG,0.035,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_TABORA_TAB_6_UG_GAME_CAMERAS_TABORA_TAB_6_20170619_105EK113_03210060.JPG,True,1685.0,1400.0,847.0,906.0,1.0,68.0,876.0,34.0
0.629177,0.329,16,0.51262,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190295.JPG,0.179,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_104EK113_02190295.JPG,True,2122.0,1763.0,1483.0,1863.0,1183.0,1763.0,1673.0,1473.0
0.302804,0.129,10,0.435352,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_108EK113_10160648.JPG,0.104,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_2_20170127_108EK113_10160648.JPG,True,1685.0,1400.0,1041.0,1216.0,498.0,679.0,1128.0,588.0
0.186012,0.586,10,0.128833,KUKA/KUKA_4/UG_GAME_CAMERAS_KUKA_KUKA_4_20170127_108EK113_10110213.JPG,0.404,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_4_20170127_108EK113_10110213.JPG,True,1685.0,1400.0,0.0,681.0,0.0,821.0,340.0,410.0
0.338776,0.454,18,0.0730962,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170127_118EK113_01260486.JPG,0.22,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_5_20170127_118EK113_01260486.JPG,True,1685.0,1400.0,4.0,375.0,341.0,976.0,190.0,658.0
0.427138,0.221,10,0.203361,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_114EK113_12170605.JPG,0.113,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_2_20170127_114EK113_12170605.JPG,True,1685.0,1400.0,432.0,622.0,676.0,985.0,527.0,830.0
0.424452,0.214,10,0.629715,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_114EK113_12170605.JPG,0.102,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_2_20170127_114EK113_12170605.JPG,True,1685.0,1400.0,1513.0,1685.0,676.0,975.0,1599.0,826.0
0.315177,0.116,10,0.398774,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_114EK113_12170605.JPG,0.103,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_2_20170127_114EK113_12170605.JPG,True,1685.0,1400.0,947.0,1120.0,532.0,694.0,1034.0,613.0
0.310538,0.181,10,0.324398,KUKA/KUKA_2/UG_GAME_CAMERAS_KUKA_KUKA_2_20170127_114EK113_12170605.JPG,0.056,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_2_20170127_114EK113_12170605.JPG,True,1685.0,1400.0,793.0,888.0,477.0,730.0,840.0,604.0
0.35367,0.241,18,0.643463,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170612_104EK113_03160600.JPG,0.094,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_5_20170612_104EK113_03160600.JPG,True,1685.0,1400.0,1526.0,1685.0,519.0,856.0,1606.0,688.0
0.438991,0.332,18,0.0624331,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170612_104EK113_03160600.JPG,0.201,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_5_20170612_104EK113_03160600.JPG,True,1685.0,1400.0,0.0,338.0,621.0,1086.0,169.0,854.0
0.456881,0.153,18,0.10883,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170612_104EK113_03160600.JPG,0.159,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_5_20170612_104EK113_03160600.JPG,True,1685.0,1400.0,148.0,416.0,781.0,995.0,282.0,888.0
0.35711,0.181,18,0.0732227,KUKA/KUKA_5/UG_GAME_CAMERAS_KUKA_KUKA_5_20170612_104EK113_03160600.JPG,0.179,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_5_20170612_104EK113_03160600.JPG,True,1685.0,1400.0,39.0,341.0,567.0,821.0,190.0,694.0
0.401615,0.031,18,0.211918,KUKA/KUKA_3/UG_GAME_CAMERAS_KUKA_KUKA_3_20170824_104EK113_07270344.JPG,0.029,Elephant,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KUKA_3_20170824_104EK113_07270344.JPG,True,1685.0,1400.0,525.0,574.0,759.0,802.0,550.0,780.0
0.552476,0.084,16,0.0189487,KILEMAFETHA/KILE_5/UG_GAME_CAMERAS_KILEMAFETHA_KILE_5_20170126_114EK113_12040409.JPG,0.05,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KILEMAFETHA_KILE_5_20170126_114EK113_12040409.JPG,True,1685.0,1400.0,7.0,91.0,1015.0,1133.0,49.0,1074.0
0.472449,0.162,10,0.457857,KILEMAFETHA/KILE_5/UG_GAME_CAMERAS_KILEMAFETHA_KILE_5_20170126_116EK113_12210041.JPG,0.099,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KILEMAFETHA_KILE_5_20170126_116EK113_12210041.JPG,True,1685.0,1400.0,1103.0,1270.0,805.0,1032.0,1186.0,918.0
0.476329,0.239,10,0.367134,KILEMAFETHA/KILE_5/UG_GAME_CAMERAS_KILEMAFETHA_KILE_5_20170126_114EK113_12070690.JPG,0.049,Giraffe,/home/jovyan/lost+found/annotations/crop/31_home_data_cameratraps_KILEMAFETHA_KILE_5_20170126_114EK113_12070690.JPG,True,1685.0,1400.0,911.0,993.0,759.0,1093.0,952.0,926.0
0.192141,0.046,10,0.708562,TABORA/TAB_3/UG_GAME_CAMERAS_TABORA_TAB_3_20170828_105EK113_08180784.JPG,0.032,Giraffe,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_TABORA_TAB_3_UG_GAME_CAMERAS_TABORA_TAB_3_20170828_105EK113_08180784.JPG,True,1901.0,1500.0,1721.0,1781.0,283.0,352.0,1751.0,318.0
0.441773,0.117,10,0.224719,TABORA/TAB_3/UG_GAME_CAMERAS_TABORA_TAB_3_20170128_113EK113_12020017.JPG,0.091,Giraffe,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_TABORA_TAB_3_UG_GAME_CAMERAS_TABORA_TAB_3_20170128_113EK113_12020017.JPG,True,1901.0,1500.0,410.0,583.0,715.0,890.0,496.0,802.0
0.324623,0.023,18,0.165202,TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,0.032,Elephant,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_TABORA_TAB_2_UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,True,1901.0,1500.0,312.0,372.0,558.0,592.0,342.0,575.0
0.351087,0.021,18,0.100137,TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,0.023,Elephant,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_TABORA_TAB_2_UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,True,1901.0,1500.0,152.0,195.0,611.0,642.0,174.0,626.0
0.345354,0.025,18,0.0763899,TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,0.038,Elephant,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_TABORA_TAB_2_UG_GAME_CAMERAS_TABORA_TAB_2_20170619_107EK113_04170614.JPG,True,1901.0,1500.0,76.0,148.0,596.0,634.0,112.0,615.0
0.682653,0.328,16,0.556313,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_102EK113_01120447.JPG,0.246,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_102EK113_01120447.JPG,True,2394.0,1888.0,1412.0,2001.0,1269.0,1888.0,1706.0,1578.0
0.308163,0.259,16,0.171587,SOIT/SOIT_2/UG_GAME_CAMERAS_SOIT_SOIT_2_20180507_106EK113_04090217.JPG,0.172,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_SOIT_SOIT_2_UG_GAME_CAMERAS_SOIT_SOIT_2_20180507_106EK113_04090217.JPG,True,2394.0,1888.0,245.0,657.0,440.0,929.0,451.0,684.0
0.289845,0.061,10,0.556406,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_107EK113_10080802.JPG,0.053,Giraffe,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_TABORA_TAB_4_UG_GAME_CAMERAS_TABORA_TAB_4_20170128_107EK113_10080802.JPG,True,1901.0,1500.0,1306.0,1406.0,462.0,553.0,1356.0,508.0
0.318399,0.025,10,0.512655,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_107EK113_10080802.JPG,0.016,Giraffe,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_TABORA_TAB_4_UG_GAME_CAMERAS_TABORA_TAB_4_20170128_107EK113_10080802.JPG,True,1901.0,1500.0,1227.0,1258.0,544.0,581.0,1242.0,562.0
0.784694,0.132,16,0.0408502,SOIT/SOIT_1/UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_102EK113_01220742.JPG,0.094,Grants Gazelle,/home/jovyan/lost+found/annotations/crop/41_home_data_cameratraps_SOIT_SOIT_1_UG_GAME_CAMERAS_SOIT_SOIT_1_20180507_102EK113_01220742.JPG,True,2394.0,1888.0,0.0,226.0,1639.0,1888.0,113.0,1764.0
