y,height,labelclass_index,x,filename,width,labelclass_name,filepath,Exist,im_width,im_height,x_min,x_max,y_min,y_max,x_c,y_c
0.0681031,0.0168705,1,0.559875,MBALAGETI/MBAL_3/UG_GAME_CAMERAS_MBALAGETI_MBAL_3_20170825_100EK113_06080295.JPG,0.0124247,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_3/UG_GAME_CAMERAS_MBALAGETI_MBAL_3_20170825_100EK113_06080295.JPG,True,2592.0,1944.0,1435.0,1467.0,116.0,149.0,1451.0,132.0
0.0963253,0.0202446,1,0.436665,MBALAGETI/MBAL_3/UG_GAME_CAMERAS_MBALAGETI_MBAL_3_20170825_100EK113_06080295.JPG,0.0192582,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_3/UG_GAME_CAMERAS_MBALAGETI_MBAL_3_20170825_100EK113_06080295.JPG,True,2592.0,1944.0,1107.0,1157.0,168.0,207.0,1132.0,188.0
0.310527,0.014385,1,0.0657462,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,0.00748746,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,True,2592.0,1944.0,161.0,180.0,590.0,618.0,170.0,604.0
0.310777,0.0107055,1,0.162605,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,0.0148879,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,True,2592.0,1944.0,402.0,441.0,594.0,615.0,422.0,604.0
0.30972,0.02092,1,0.230191,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,0.0148078,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,True,2592.0,1944.0,577.0,616.0,582.0,622.0,596.0,602.0
0.31368,0.010042,1,0.0512338,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,0.0152726,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,True,2592.0,1944.0,113.0,153.0,600.0,620.0,133.0,610.0
0.312453,0.0168517,1,0.0794949,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,0.016927,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,True,2592.0,1944.0,184.0,228.0,591.0,624.0,206.0,608.0
0.317705,0.0132145,1,0.0142444,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,0.0152519,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_102EK113_08130393.JPG,True,2592.0,1944.0,17.0,57.0,605.0,630.0,37.0,618.0
0.156336,0.00787713,1,0.781875,MBALAGETI/MBAL_5/UG_GAME_CAMERAS_MBALAGETI_MBAL_5_20170825_101EK113_06210519.JPG,0.0119667,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_5/UG_GAME_CAMERAS_MBALAGETI_MBAL_5_20170825_101EK113_06210519.JPG,True,2592.0,1944.0,2011.0,2042.0,296.0,312.0,2026.0,304.0
0.272794,0.0278749,1,0.689434,TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170129_106EK113_09220096.JPG,0.0222673,Wildebeest,/home/data/cameratraps/TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170129_106EK113_09220096.JPG,True,2592.0,1944.0,1758.0,1816.0,503.0,557.0,1787.0,530.0
0.0841112,0.0228109,1,0.261085,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170121_102EK113_08130680.JPG,0.0147504,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170121_102EK113_08130680.JPG,True,2592.0,1944.0,658.0,696.0,141.0,186.0,677.0,164.0
0.215158,0.0105363,1,0.936633,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,0.00870881,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,True,2592.0,1944.0,2416.0,2439.0,408.0,429.0,2428.0,418.0
0.222484,0.0105838,1,0.942998,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,0.0122826,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,True,2592.0,1944.0,2428.0,2460.0,422.0,443.0,2444.0,432.0
0.226045,0.0105363,1,0.893751,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,0.0077597,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,True,2592.0,1944.0,2307.0,2327.0,429.0,450.0,2317.0,440.0
0.230835,0.0105363,1,0.887385,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,0.00924004,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,True,2592.0,1944.0,2288.0,2312.0,439.0,459.0,2300.0,449.0
0.333953,0.0105363,1,0.394255,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,0.0077597,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,True,2592.0,1944.0,1012.0,1032.0,639.0,659.0,1022.0,649.0
0.303924,0.0105363,1,0.528498,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,0.00814769,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,True,2592.0,1944.0,1359.0,1380.0,581.0,601.0,1370.0,591.0
0.29971,0.0105363,1,0.551971,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,0.00853567,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_106EK113_09290938.JPG,True,2592.0,1944.0,1420.0,1442.0,572.0,593.0,1431.0,582.0
0.35554,0.0190379,1,0.632938,TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_112EK113_11280696.JPG,0.0253499,Wildebeest,/home/data/cameratraps/TABORA/TAB_4/UG_GAME_CAMERAS_TABORA_TAB_4_20170128_112EK113_11280696.JPG,True,2592.0,1944.0,1608.0,1673.0,673.0,710.0,1640.0,692.0
0.275498,0.0489293,1,0.643066,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.046169,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1607.0,1727.0,488.0,583.0,1667.0,536.0
0.291248,0.0255621,1,0.498495,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0455095,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1233.0,1351.0,541.0,591.0,1292.0,566.0
0.285612,0.0368532,1,0.539033,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0564786,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1324.0,1470.0,519.0,591.0,1397.0,555.0
0.305312,0.0553993,1,0.301125,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.037808,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,732.0,830.0,540.0,647.0,781.0,594.0
0.301637,0.0331178,1,0.363381,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.063241,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,860.0,1024.0,554.0,619.0,942.0,586.0
0.324721,0.0534702,1,0.181861,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0683428,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,383.0,560.0,579.0,683.0,472.0,631.0
0.316179,0.0617853,1,0.236123,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0550927,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,541.0,683.0,555.0,675.0,612.0,615.0
0.339845,0.0466054,1,0.0189098,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0308111,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,9.0,89.0,615.0,706.0,49.0,660.0
0.329398,0.0434168,1,0.108755,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0555882,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,210.0,354.0,598.0,683.0,282.0,640.0
0.211408,0.0201352,1,0.0798224,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0102295,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,194.0,220.0,391.0,431.0,207.0,411.0
0.206273,0.0235558,1,0.180763,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0211132,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,441.0,496.0,378.0,424.0,468.0,401.0
0.215921,0.0303435,1,0.68813,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0173541,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1761.0,1806.0,390.0,449.0,1784.0,420.0
0.22436,0.0164713,1,0.0591707,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.019114,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,129.0,178.0,420.0,452.0,154.0,436.0
0.234213,0.0321652,1,0.916801,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0243692,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,2345.0,2408.0,424.0,487.0,2376.0,456.0
0.242584,0.0298242,1,0.113597,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0210745,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,267.0,322.0,443.0,501.0,294.0,472.0
0.244292,0.033384,1,0.803265,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0247475,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,2050.0,2114.0,442.0,507.0,2082.0,474.0
0.251891,0.0234091,1,0.00828541,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0149369,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,2.0,41.0,467.0,512.0,22.0,490.0
0.247017,0.0133087,1,0.0491174,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.014723,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,108.0,146.0,467.0,493.0,127.0,480.0
0.251154,0.0243605,1,0.763501,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0238916,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1948.0,2010.0,465.0,512.0,1979.0,488.0
0.260374,0.0231746,1,0.52552,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0261163,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1328.0,1396.0,484.0,529.0,1362.0,506.0
0.261229,0.0511827,1,0.743319,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0222853,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1898.0,1956.0,458.0,558.0,1927.0,508.0
0.277945,0.0259103,1,0.442674,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.038902,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1097.0,1198.0,515.0,566.0,1148.0,540.0
0.191337,0.0140975,1,0.125326,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.012309,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,309.0,341.0,358.0,386.0,325.0,372.0
0.198777,0.0129113,1,0.1036,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.00950882,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,256.0,281.0,374.0,399.0,268.0,386.0
0.197816,0.0141964,1,0.117819,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.00950882,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,293.0,318.0,371.0,398.0,306.0,384.0
0.211634,0.0129113,1,0.112297,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0107897,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,277.0,305.0,399.0,424.0,291.0,412.0
0.298489,0.0369188,1,0.415413,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.046545,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1016.0,1137.0,544.0,616.0,1076.0,580.0
0.279967,0.0405812,1,0.589794,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.0336821,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,1485.0,1572.0,505.0,584.0,1528.0,544.0
0.196972,0.0230987,1,0.970429,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,0.00977261,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170605_100EK113_01250767.JPG,True,2592.0,1944.0,2503.0,2528.0,360.0,405.0,2516.0,382.0
0.316304,0.0270458,1,0.828265,TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170129_106EK113_09220096.JPG,0.0303077,Wildebeest,/home/data/cameratraps/TABORA/TAB_2/UG_GAME_CAMERAS_TABORA_TAB_2_20170129_106EK113_09220096.JPG,True,2592.0,1944.0,2108.0,2186.0,589.0,641.0,2147.0,615.0
0.141941,0.00964756,1,0.574956,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,0.00742952,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,True,2592.0,1944.0,1481.0,1500.0,267.0,285.0,1490.0,276.0
0.14075,0.00616264,1,0.608473,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,0.00977853,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,True,2592.0,1944.0,1564.0,1590.0,268.0,280.0,1577.0,274.0
0.141578,0.0102842,1,0.61679,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,0.00828336,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,True,2592.0,1944.0,1588.0,1609.0,265.0,285.0,1598.0,275.0
0.14451,0.0065382,1,0.469796,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,0.0135416,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,True,2592.0,1944.0,1200.0,1235.0,275.0,287.0,1218.0,281.0
0.144492,0.00917935,1,0.596166,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,0.00371391,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,True,2592.0,1944.0,1540.0,1550.0,272.0,290.0,1545.0,281.0
0.144744,0.00975509,1,0.632093,MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,0.00798101,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_6/UG_GAME_CAMERAS_MBALAGETI_MBAL_6_20170121_113EK113_11290029.JPG,True,2592.0,1944.0,1628.0,1649.0,272.0,291.0,1638.0,282.0
0.239973,0.0168441,1,0.36132,MBALAGETI/MBAL_5/UG_GAME_CAMERAS_MBALAGETI_MBAL_5_20170605_102EK113_02130221.JPG,0.00865219,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_5/UG_GAME_CAMERAS_MBALAGETI_MBAL_5_20170605_102EK113_02130221.JPG,True,2592.0,1944.0,925.0,948.0,450.0,483.0,936.0,466.0
0.231259,0.0188258,1,0.293003,MBALAGETI/MBAL_5/UG_GAME_CAMERAS_MBALAGETI_MBAL_5_20170605_102EK113_02130221.JPG,0.0113762,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_5/UG_GAME_CAMERAS_MBALAGETI_MBAL_5_20170605_102EK113_02130221.JPG,True,2592.0,1944.0,745.0,774.0,431.0,468.0,760.0,450.0
0.107813,0.0395076,1,0.235972,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170121_105EK113_09160933.JPG,0.0269141,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170121_105EK113_09160933.JPG,True,2592.0,1944.0,577.0,647.0,171.0,248.0,612.0,210.0
0.203288,0.0209616,1,0.60354,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06070178.JPG,0.0164236,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06070178.JPG,True,2592.0,1944.0,1543.0,1586.0,375.0,416.0,1564.0,396.0
0.203683,0.0164136,1,0.570551,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06070178.JPG,0.0198783,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06070178.JPG,True,2592.0,1944.0,1453.0,1505.0,380.0,412.0,1479.0,396.0
0.441773,0.0900683,10,0.224719,TABORA/TAB_3/UG_GAME_CAMERAS_TABORA_TAB_3_20170128_113EK113_12020017.JPG,0.0669821,Giraffe,/home/data/cameratraps/TABORA/TAB_3/UG_GAME_CAMERAS_TABORA_TAB_3_20170128_113EK113_12020017.JPG,True,2592.0,1944.0,496.0,669.0,771.0,946.0,582.0,858.0
0.412383,0.090488,1,0.51963,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,0.102873,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,True,2592.0,1944.0,1214.0,1480.0,714.0,890.0,1347.0,802.0
0.417628,0.109867,1,0.969906,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,0.059287,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,True,2592.0,1944.0,2437.0,2591.0,705.0,919.0,2514.0,812.0
0.532994,0.167119,1,0.897547,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,0.0963282,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,True,2592.0,1944.0,2202.0,2451.0,874.0,1199.0,2326.0,1036.0
0.225248,0.0483532,1,0.346783,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,0.0430641,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,True,2592.0,1944.0,843.0,955.0,391.0,485.0,899.0,438.0
0.222511,0.0257019,1,0.563858,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,0.0255146,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,True,2592.0,1944.0,1428.0,1495.0,408.0,458.0,1462.0,433.0
0.222485,0.0181588,1,0.658848,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,0.0328095,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,True,2592.0,1944.0,1665.0,1750.0,415.0,450.0,1708.0,432.0
0.223937,0.023825,1,0.795783,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,0.0220098,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,True,2592.0,1944.0,2034.0,2091.0,412.0,458.0,2062.0,435.0
0.25949,0.0448325,1,0.337695,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,0.0247635,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,True,2592.0,1944.0,843.0,907.0,461.0,548.0,875.0,504.0
0.255891,0.029054,1,0.582399,MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,0.0307589,Wildebeest,/home/data/cameratraps/MBALAGETI/MBAL_4/UG_GAME_CAMERAS_MBALAGETI_MBAL_4_20170825_100EK113_06050024.JPG,True,2592.0,1944.0,1470.0,1549.0,469.0,526.0,1510.0,498.0
